iteration,max_L,min_L,c_exact_avg,g_exact_avg_0,g_exact_avg_1,c_avg,g_avg_0,g_avg_1,c_pi_exact,g_pi_exact_0,g_pi_exact_1,c_pi,g_pi_0,g_pi_1,lambda_0,lambda_1,c_br_exact,g_br_exact_0,g_br_exact_1,c_br,g_br_0,g_br_1
74.0,-45.44047546386719,-618.281204431295,-66.61963266835356,26.873763278906566,14.78816740167517,-45.44047546386719,13.198417588782638,15.911738395241843,-21.378937319379375,22.375991295653716,0.0,-123.3337631225586,0.9782416224479675,8.46261978149414,7.605784730040831,8.39131194279264,-2.5386004956734625,11.915348020984005,0.0,18.745738983154297,6.442741870880127,-17.440288543701172
75.0,-46.52650451660156,-726.4252318959273,-67.1282518080949,26.869084305292333,14.815613471028353,-46.52650451660156,13.02205528165843,15.83483368661758,-81.37746882356677,14.581105148782093,12.242657192856573,-127.28134155273438,1.7457494735717773,10.68187427520752,7.542225233481289,8.361990114886257,-53.17913034286458,193.2171146166244,24.51457430603038,5.667714595794678,-3.4840314388275146,-18.359777450561523
76.0,-47.715545654296875,-585.8376426206194,-66.88565717709001,26.692904368784603,14.752816007255271,-47.715545654296875,12.795616000890732,15.684409360607464,-21.64416101143567,23.41125436796122,0.0,-143.10317993164062,-2.383249044418335,10.162346839904785,7.4754150334153,8.320271046454067,-66.32491810861738,21.16668518003856,23.942579835618837,-4.701233863830566,-11.65790843963623,6.242713451385498
77.0,-48.88035583496094,-704.4911706469843,-66.5433214249691,26.53756341598495,14.637859358371978,-48.88035583496094,12.533082799299768,15.620038366670672,-4.997653755771488,8.931281204663378,0.0,-92.86646270751953,-8.204965591430664,3.7952544689178467,7.393250496892216,8.303455708196147,-154.30317204108292,32.07940785621392,39.27002196744822,13.20069408416748,-19.047494888305664,-1.8139413595199585
78.0,-50.20041275024414,-602.8288963621047,-65.74247827549256,26.316604576697603,14.447757288782732,-50.20041275024414,12.268943464988238,15.447550222819501,-4.997653755771488,9.91737184166238,0.0,-167.53843688964844,-9.544958114624023,-10.394850730895996,7.314269831469717,8.267139504128785,-80.46782281059524,21.246818386735004,41.230274542204086,6.1442952156066895,-9.127432823181152,0.46413061022758484
79.0,-51.88731384277344,-648.1451532618507,-65.37999846770147,26.137730899083135,14.334682370072043,-51.88731384277344,12.096037094180401,15.165931052160568,-83.7002252778439,16.525103806048058,14.097937683114367,-187.6698760986328,-2.6035072803497314,8.24863052368164,7.264515836851438,8.179592249647964,-141.53398982255604,69.04118359714869,29.612744884456642,8.275639533996582,-12.442482948303223,-1.7028568983078003
80.0,-53.52117156982422,-675.4385381448153,-64.88667752876462,25.960928412230714,14.193276238755303,-53.52117156982422,11.861752572617954,14.988918754458428,-4.40137955329625,9.921357861647387,0.0,-171.9283447265625,-1.393559455871582,-5.7802734375,7.1895364401491175,8.138357939878386,-83.0535699755614,155.52480588715565,78.23277172286444,11.983965873718262,-10.906665802001953,-6.777162551879883
81.0,-54.70111846923828,-564.3173987345115,-64.13657404609603,25.752998240371074,14.015860285770861,-54.70111846923828,11.60432453610003,14.555667447783053,-4.997653755771488,8.931281204663378,0.0,-139.00039672851562,-11.167128562927246,-21.556251525878906,7.134182445946656,8.036472872765428,-135.28139893230832,50.27525201762672,50.75170009698851,0.5665827393531799,-5.298707485198975,1.302771806716919
82.0,-55.671913146972656,-749.3584480183458,-63.618661503333186,25.617359221657704,13.874848620002478,-55.671913146972656,11.41386701869376,14.180818877727898,-4.997653755771488,8.931281204663378,0.0,-76.66204833984375,2.346914291381836,-5.156255722045898,7.081543896318776,7.927231169133981,-58.689524472451126,19.427135538187567,24.017073193135843,9.131006240844727,-14.158600807189941,-11.833451271057129
83.0,-56.28894805908203,-650.1251594032396,-62.89868210988101,25.437921818993583,13.705643149026837,-56.28894805908203,11.255445443857006,13.939018982249062,-4.997653755771488,8.931281204663378,0.0,-132.17367553710938,-1.973686695098877,-10.343661308288574,7.030791831264458,7.855098787722103,-131.1676261274223,41.4878083376179,14.18452952458926,47.66547775268555,-13.208264350891113,-6.127828598022461
84.0,-56.95029067993164,-465.0071973131335,-62.20107935862667,25.241422752885985,13.54051491831567,-56.95029067993164,11.104760079067873,13.570032547216817,-4.997653755771488,8.931281204663378,0.0,-115.81723022460938,-0.03545689582824707,-11.755358695983887,6.988112837067554,7.7499883257690625,-263.63083057947915,140.03955201367435,74.02164738981958,16.149660110473633,0.34569358825683594,4.847330570220947
